Order_Date,Alloy_Type,Quantity,Revenue,Customer_ID,Region,Industry,Product_Code
2023-05-01,Alloy D (Titanium),57,2565.57,CUST-1074,Northeastern,Aerospace,PROD-014
2023-05-01,Alloy D (Titanium),153,6839.1,CUST-1057,Southern,Marine,PROD-019
2023-05-01,Alloy A (Aluminum),142,2162.66,CUST-1076,Midwestern,Aerospace,PROD-001
2023-05-01,Alloy D (Titanium),97,4560.94,CUST-1048,Western,Aerospace,PROD-004
2023-05-01,Alloy C (Copper),98,2061.92,CUST-1054,Midwestern,Electronics,PROD-003
2023-05-01,Alloy C (Copper),358,7854.52,CUST-1071,Western,Construction,PROD-013
2023-05-01,Alloy B (Steel),234,2063.88,CUST-1055,Western,Marine,PROD-017
2023-05-01,Alloy B (Steel),435,3671.4,CUST-1025,Southern,Automotive,PROD-007
2023-05-01,Alloy C (Copper),431,9736.29,CUST-1015,Western,Electronics,PROD-013
2023-05-01,Alloy D (Titanium),399,18721.08,CUST-1068,Northeastern,Aerospace,PROD-014
2023-05-01,Alloy C (Copper),421,9628.27,CUST-1028,Midwestern,Construction,PROD-018
2023-05-01,Alloy E (Nickel),226,7021.82,CUST-1003,Midwestern,Chemical,PROD-015
2023-05-01,Alloy C (Copper),220,4710.2,CUST-1076,Midwestern,Electronics,PROD-003
2023-05-01,Alloy B (Steel),568,4657.6,CUST-1040,Midwestern,Automotive,PROD-012
2023-05-01,Alloy D (Titanium),441,20696.13,CUST-1027,Midwestern,Aerospace,PROD-009
2023-05-01,Alloy D (Titanium),367,17146.24,CUST-1036,Southern,Marine,PROD-019
2023-05-01,Alloy B (Steel),561,4948.02,CUST-1004,Midwestern,Marine,PROD-007
2023-05-01,Alloy D (Titanium),156,7143.24,CUST-1072,Midwestern,Aerospace,PROD-009
2023-05-01,Alloy D (Titanium),256,11755.52,CUST-1034,Midwestern,Marine,PROD-019
2023-05-02,Alloy D (Titanium),172,7497.48,CUST-1059,Midwestern,Marine,PROD-019
2023-05-02,Alloy D (Titanium),96,4250.88,CUST-1040,Midwestern,Aerospace,PROD-019
2023-05-02,Alloy A (Aluminum),489,7178.52,CUST-1007,Western,Electronics,PROD-016
2023-05-02,Alloy C (Copper),339,7512.24,CUST-1040,Southern,Electronics,PROD-003
2023-05-02,Alloy D (Titanium),81,3567.24,CUST-1007,Southern,Aerospace,PROD-019
2023-05-02,Alloy B (Steel),68,595.0,CUST-1065,Western,Automotive,PROD-012
2023-05-02,Alloy D (Titanium),278,12023.5,CUST-1063,Northeastern,Marine,PROD-014
2023-05-02,Alloy A (Aluminum),71,1099.79,CUST-1051,Western,Aerospace,PROD-016
2023-05-02,Alloy E (Nickel),126,3627.54,CUST-1038,Northeastern,Electronics,PROD-005
2023-05-02,Alloy B (Steel),759,6284.52,CUST-1035,Northeastern,Construction,PROD-007
2023-05-02,Alloy A (Aluminum),79,1135.23,CUST-1043,Western,Automotive,PROD-011
2023-05-02,Alloy E (Nickel),108,3323.16,CUST-1047,Southern,Aerospace,PROD-010
2023-05-02,Alloy A (Aluminum),125,1945.0,CUST-1069,Midwestern,Automotive,PROD-001
2023-05-02,Alloy C (Copper),73,1534.46,CUST-1047,Midwestern,Construction,PROD-018
2023-05-02,Alloy C (Copper),376,8433.68,CUST-1036,Southern,Electronics,PROD-018
2023-05-02,Alloy A (Aluminum),250,3782.5,CUST-1056,Midwestern,Aerospace,PROD-016
2023-05-02,Alloy A (Aluminum),448,6513.92,CUST-1008,Western,Automotive,PROD-006
2023-05-02,Alloy C (Copper),340,7694.2,CUST-1001,Western,Electronics,PROD-018
2023-05-02,Alloy B (Steel),210,1791.3,CUST-1077,Northeastern,Automotive,PROD-017
2023-05-02,Alloy E (Nickel),136,4218.72,CUST-1053,Southern,Electronics,PROD-020
2023-05-02,Alloy A (Aluminum),63,933.66,CUST-1019,Southern,Automotive,PROD-011
2023-05-02,Alloy D (Titanium),216,9743.76,CUST-1073,Midwestern,Aerospace,PROD-019
2023-05-03,Alloy E (Nickel),103,2993.18,CUST-1025,Western,Electronics,PROD-005
2023-05-03,Alloy A (Aluminum),272,4036.48,CUST-1019,Southern,Electronics,PROD-016
2023-05-03,Alloy D (Titanium),159,7333.08,CUST-1048,Southern,Marine,PROD-019
2023-05-03,Alloy A (Aluminum),165,2570.7,CUST-1025,Midwestern,Aerospace,PROD-001
2023-05-03,Alloy B (Steel),227,2013.49,CUST-1019,Northeastern,Construction,PROD-007
2023-05-03,Alloy E (Nickel),67,2007.32,CUST-1007,Western,Aerospace,PROD-020
2023-05-03,Alloy C (Copper),468,10745.28,CUST-1075,Northeastern,Electronics,PROD-018
2023-05-03,Alloy E (Nickel),165,4913.7,CUST-1011,Northeastern,Electronics,PROD-005
2023-05-03,Alloy E (Nickel),164,5018.4,CUST-1067,Western,Aerospace,PROD-020
2023-05-03,Alloy A (Aluminum),218,3184.98,CUST-1077,Midwestern,Aerospace,PROD-001
2023-05-03,Alloy A (Aluminum),101,1498.84,CUST-1041,Southern,Automotive,PROD-011
2023-05-03,Alloy B (Steel),70,589.4,CUST-1052,Southern,Marine,PROD-017
2023-05-03,Alloy D (Titanium),72,3357.36,CUST-1035,Western,Marine,PROD-014
2023-05-03,Alloy A (Aluminum),225,3516.75,CUST-1005,Western,Electronics,PROD-016
2023-05-03,Alloy C (Copper),336,7126.56,CUST-1045,Southern,Construction,PROD-003
2023-05-03,Alloy B (Steel),446,3608.14,CUST-1077,Northeastern,Automotive,PROD-012
2023-05-03,Alloy D (Titanium),131,6024.69,CUST-1030,Southern,Aerospace,PROD-019
2023-05-03,Alloy A (Aluminum),428,6257.36,CUST-1025,Southern,Automotive,PROD-011
2023-05-03,Alloy D (Titanium),266,11419.38,CUST-1061,Southern,Marine,PROD-014
2023-05-03,Alloy B (Steel),429,3526.38,CUST-1046,Midwestern,Marine,PROD-007
2023-05-03,Alloy A (Aluminum),136,2014.16,CUST-1023,Midwestern,Electronics,PROD-006
2023-05-03,Alloy B (Steel),64,570.88,CUST-1009,Western,Automotive,PROD-002
2023-05-03,Alloy C (Copper),384,8862.72,CUST-1073,Southern,Electronics,PROD-008
2023-05-03,Alloy E (Nickel),780,24156.6,CUST-1054,Western,Aerospace,PROD-010
2023-05-04,Alloy B (Steel),315,2595.6,CUST-1032,Western,Automotive,PROD-017
2023-05-04,Alloy B (Steel),363,2943.93,CUST-1072,Western,Automotive,PROD-002
2023-05-04,Alloy C (Copper),82,1794.16,CUST-1029,Northeastern,Electronics,PROD-003
2023-05-04,Alloy E (Nickel),139,4285.37,CUST-1027,Western,Electronics,PROD-020
2023-05-04,Alloy C (Copper),367,7846.46,CUST-1075,Southern,Construction,PROD-008
2023-05-04,Alloy A (Aluminum),180,2755.8,CUST-1070,Midwestern,Automotive,PROD-016
2023-05-04,Alloy C (Copper),59,1270.86,CUST-1057,Midwestern,Construction,PROD-008
2023-05-04,Alloy A (Aluminum),78,1159.86,CUST-1079,Midwestern,Automotive,PROD-011
2023-05-04,Alloy D (Titanium),749,32626.44,CUST-1017,Midwestern,Aerospace,PROD-014
2023-05-04,Alloy A (Aluminum),954,14767.92,CUST-1057,Southern,Electronics,PROD-006
2023-05-04,Alloy D (Titanium),128,5665.28,CUST-1038,Western,Aerospace,PROD-004
2023-05-04,Alloy C (Copper),91,2090.27,CUST-1006,Midwestern,Electronics,PROD-003
2023-05-04,Alloy E (Nickel),92,2717.68,CUST-1064,Southern,Electronics,PROD-015
2023-05-04,Alloy A (Aluminum),161,2498.72,CUST-1006,Midwestern,Aerospace,PROD-016
2023-05-04,Alloy C (Copper),107,2332.6,CUST-1063,Western,Construction,PROD-013
2023-05-04,Alloy A (Aluminum),119,1718.36,CUST-1024,Northeastern,Electronics,PROD-006
2023-05-04,Alloy A (Aluminum),184,2787.6,CUST-1080,Southern,Electronics,PROD-006
2023-05-04,Alloy D (Titanium),112,5026.56,CUST-1047,Western,Marine,PROD-009
2023-05-04,Alloy C (Copper),99,2174.04,CUST-1013,Midwestern,Electronics,PROD-008
2023-05-05,Alloy B (Steel),202,1787.7,CUST-1014,Southern,Construction,PROD-012
2023-05-05,Alloy A (Aluminum),144,2226.24,CUST-1062,Western,Aerospace,PROD-001
2023-05-05,Alloy A (Aluminum),187,2840.53,CUST-1045,Southern,Electronics,PROD-006
2023-05-05,Alloy D (Titanium),93,4119.9,CUST-1032,Western,Aerospace,PROD-014
2023-05-05,Alloy A (Aluminum),479,7438.87,CUST-1016,Northeastern,Aerospace,PROD-016
2023-05-05,Alloy E (Nickel),154,4599.98,CUST-1044,Northeastern,Chemical,PROD-010
2023-05-05,Alloy B (Steel),250,2135.0,CUST-1029,Northeastern,Construction,PROD-002
2023-05-05,Alloy D (Titanium),431,20110.46,CUST-1008,Western,Marine,PROD-014
2023-05-05,Alloy D (Titanium),211,9786.18,CUST-1049,Southern,Aerospace,PROD-014
2023-05-05,Alloy D (Titanium),210,9363.9,CUST-1064,Midwestern,Marine,PROD-019
2023-05-05,Alloy D (Titanium),492,21416.76,CUST-1007,Midwestern,Marine,PROD-004
2023-05-05,Alloy D (Titanium),187,8461.75,CUST-1023,Western,Marine,PROD-014
2023-05-05,Alloy B (Steel),93,774.69,CUST-1067,Northeastern,Marine,PROD-007
2023-05-05,Alloy B (Steel),156,1361.88,CUST-1044,Northeastern,Marine,PROD-017
2023-05-05,Alloy A (Aluminum),518,7619.78,CUST-1074,Midwestern,Automotive,PROD-001
2023-05-05,Alloy D (Titanium),598,25989.08,CUST-1056,Midwestern,Marine,PROD-004
2023-05-05,Alloy B (Steel),397,3310.98,CUST-1013,Northeastern,Marine,PROD-012
2023-05-05,Alloy D (Titanium),307,14171.12,CUST-1024,Western,Aerospace,PROD-014
2023-05-05,Alloy C (Copper),117,2689.83,CUST-1030,Northeastern,Electronics,PROD-013
2023-05-05,Alloy D (Titanium),449,20654.0,CUST-1064,Southern,Aerospace,PROD-009
2023-05-05,Alloy A (Aluminum),126,1961.82,CUST-1010,Southern,Automotive,PROD-016
2023-05-05,Alloy B (Steel),794,6598.14,CUST-1009,Southern,Construction,PROD-012
2023-05-05,Alloy A (Aluminum),95,1484.85,CUST-1074,Southern,Electronics,PROD-006
2023-05-05,Alloy D (Titanium),413,18043.97,CUST-1066,Midwestern,Marine,PROD-019
2023-05-05,Alloy A (Aluminum),92,1416.8,CUST-1080,Midwestern,Aerospace,PROD-001
2023-05-05,Alloy D (Titanium),184,7884.4,CUST-1039,Western,Aerospace,PROD-004
2023-05-05,Alloy D (Titanium),181,8132.33,CUST-1043,Northeastern,Marine,PROD-014
2023-05-06,Alloy E (Nickel),52,1613.56,CUST-1078,Western,Chemical,PROD-005
2023-05-06,Alloy C (Copper),107,2392.52,CUST-1066,Midwestern,Construction,PROD-003
2023-05-06,Alloy A (Aluminum),82,1265.26,CUST-1007,Northeastern,Aerospace,PROD-016
2023-05-06,Alloy C (Copper),52,1094.6,CUST-1067,Northeastern,Electronics,PROD-013
2023-05-06,Alloy D (Titanium),23,1031.78,CUST-1050,Northeastern,Aerospace,PROD-019
2023-05-06,Alloy C (Copper),19,425.98,CUST-1022,Northeastern,Electronics,PROD-003
2023-05-06,Alloy B (Steel),35,299.95,CUST-1030,Western,Automotive,PROD-012
2023-05-06,Alloy C (Copper),34,765.68,CUST-1021,Western,Construction,PROD-008
2023-05-06,Alloy A (Aluminum),14,214.9,CUST-1029,Northeastern,Electronics,PROD-001
2023-05-06,Alloy A (Aluminum),28,402.08,CUST-1025,Northeastern,Aerospace,PROD-001
2023-05-06,Alloy E (Nickel),18,559.98,CUST-1026,Northeastern,Chemical,PROD-015
2023-05-06,Alloy B (Steel),28,239.4,CUST-1052,Midwestern,Marine,PROD-012
2023-05-06,Alloy D (Titanium),44,2065.36,CUST-1020,Western,Marine,PROD-004
2023-05-06,Alloy C (Copper),72,1555.2,CUST-1080,Midwestern,Construction,PROD-018
2023-05-06,Alloy D (Titanium),45,2088.0,CUST-1049,Western,Marine,PROD-009
2023-05-06,Alloy D (Titanium),31,1325.56,CUST-1028,Northeastern,Marine,PROD-019
2023-05-06,Alloy C (Copper),47,1080.06,CUST-1052,Southern,Electronics,PROD-013
2023-05-06,Alloy E (Nickel),62,1774.44,CUST-1077,Midwestern,Chemical,PROD-005
2023-05-06,Alloy E (Nickel),40,1257.6,CUST-1039,Southern,Chemical,PROD-020
2023-05-06,Alloy A (Aluminum),35,505.75,CUST-1054,Western,Aerospace,PROD-016
2023-05-06,Alloy B (Steel),27,218.43,CUST-1046,Northeastern,Construction,PROD-007
2023-05-06,Alloy E (Nickel),162,4921.56,CUST-1077,Northeastern,Electronics,PROD-020
2023-05-06,Alloy C (Copper),125,2737.5,CUST-1062,Southern,Electronics,PROD-013
2023-05-06,Alloy D (Titanium),35,1644.65,CUST-1072,Northeastern,Aerospace,PROD-009
2023-05-06,Alloy D (Titanium),23,1025.34,CUST-1043,Western,Aerospace,PROD-004
2023-05-06,Alloy E (Nickel),20,574.2,CUST-1065,Southern,Chemical,PROD-005
2023-05-06,Alloy C (Copper),89,1991.82,CUST-1010,Western,Electronics,PROD-013
2023-05-06,Alloy A (Aluminum),43,628.23,CUST-1014,Northeastern,Electronics,PROD-016
2023-05-06,Alloy C (Copper),39,846.3,CUST-1039,Western,Construction,PROD-008
2023-05-06,Alloy C (Copper),62,1324.32,CUST-1063,Northeastern,Construction,PROD-013
2023-05-07,Alloy A (Aluminum),107,1645.66,CUST-1021,Midwestern,Aerospace,PROD-001
2023-05-07,Alloy D (Titanium),36,1690.92,CUST-1012,Southern,Marine,PROD-014
2023-05-07,Alloy C (Copper),44,1003.2,CUST-1069,Western,Electronics,PROD-008
2023-05-07,Alloy C (Copper),57,1297.89,CUST-1028,Northeastern,Construction,PROD-008
2023-05-07,Alloy A (Aluminum),91,1379.56,CUST-1053,Northeastern,Electronics,PROD-006
2023-05-07,Alloy A (Aluminum),81,1247.4,CUST-1076,Northeastern,Aerospace,PROD-011
2023-05-07,Alloy B (Steel),51,422.28,CUST-1001,Northeastern,Marine,PROD-007
2023-05-07,Alloy D (Titanium),59,2569.45,CUST-1038,Western,Aerospace,PROD-014
2023-05-07,Alloy C (Copper),31,678.9,CUST-1025,Southern,Electronics,PROD-013
2023-05-07,Alloy B (Steel),62,522.66,CUST-1068,Northeastern,Marine,PROD-012
2023-05-07,Alloy D (Titanium),33,1446.39,CUST-1053,Western,Aerospace,PROD-004
2023-05-07,Alloy E (Nickel),69,2149.35,CUST-1065,Northeastern,Chemical,PROD-015
2023-05-07,Alloy D (Titanium),17,799.0,CUST-1066,Southern,Marine,PROD-014
2023-05-07,Alloy D (Titanium),20,900.2,CUST-1080,Southern,Aerospace,PROD-014
2023-05-07,Alloy C (Copper),46,1013.38,CUST-1037,Northeastern,Electronics,PROD-013
2023-05-07,Alloy B (Steel),79,662.02,CUST-1015,Northeastern,Construction,PROD-002
2023-05-07,Alloy E (Nickel),71,2152.72,CUST-1079,Southern,Chemical,PROD-020
2023-05-07,Alloy C (Copper),40,880.4,CUST-1034,Northeastern,Construction,PROD-008
2023-05-07,Alloy B (Steel),32,263.68,CUST-1060,Northeastern,Construction,PROD-012
2023-05-07,Alloy A (Aluminum),56,833.28,CUST-1069,Western,Automotive,PROD-001
2023-05-08,Alloy D (Titanium),253,11215.49,CUST-1053,Northeastern,Marine,PROD-004
2023-05-08,Alloy E (Nickel),128,3677.44,CUST-1036,Southern,Electronics,PROD-010
2023-05-08,Alloy E (Nickel),402,12027.84,CUST-1025,Western,Electronics,PROD-005
2023-05-08,Alloy E (Nickel),158,4773.18,CUST-1018,Southern,Electronics,PROD-020
2023-05-08,Alloy C (Copper),70,1563.8,CUST-1023,Northeastern,Electronics,PROD-018
2023-05-08,Alloy A (Aluminum),290,4526.9,CUST-1038,Midwestern,Automotive,PROD-006
2023-05-08,Alloy E (Nickel),87,2691.78,CUST-1045,Midwestern,Aerospace,PROD-015
2023-05-08,Alloy C (Copper),149,3304.82,CUST-1066,Western,Construction,PROD-003
2023-05-08,Alloy D (Titanium),149,6949.36,CUST-1029,Southern,Marine,PROD-014
2023-05-08,Alloy E (Nickel),90,2675.7,CUST-1009,Western,Electronics,PROD-010
2023-05-08,Alloy E (Nickel),246,7030.68,CUST-1032,Midwestern,Aerospace,PROD-015
2023-05-08,Alloy A (Aluminum),103,1483.2,CUST-1007,Southern,Aerospace,PROD-001
2023-05-08,Alloy C (Copper),82,1884.36,CUST-1074,Western,Electronics,PROD-013
2023-05-08,Alloy A (Aluminum),434,6492.64,CUST-1021,Midwestern,Electronics,PROD-006
2023-05-08,Alloy C (Copper),400,8492.0,CUST-1016,Northeastern,Electronics,PROD-018
2023-05-08,Alloy E (Nickel),175,5379.5,CUST-1024,Southern,Chemical,PROD-010
2023-05-08,Alloy C (Copper),289,6386.9,CUST-1062,Northeastern,Electronics,PROD-013
2023-05-08,Alloy D (Titanium),95,4089.75,CUST-1057,Southern,Aerospace,PROD-019
2023-05-08,Alloy B (Steel),256,2127.36,CUST-1023,Midwestern,Construction,PROD-017
2023-05-08,Alloy D (Titanium),68,2916.52,CUST-1070,Northeastern,Marine,PROD-019
2023-05-08,Alloy E (Nickel),135,4109.4,CUST-1068,Southern,Electronics,PROD-015
2023-05-08,Alloy A (Aluminum),217,3354.82,CUST-1068,Midwestern,Automotive,PROD-011
2023-05-08,Alloy C (Copper),404,8811.24,CUST-1024,Western,Electronics,PROD-008
2023-05-08,Alloy B (Steel),86,741.32,CUST-1011,Midwestern,Marine,PROD-002
2023-05-08,Alloy C (Copper),242,5466.78,CUST-1066,Western,Electronics,PROD-003
2023-05-08,Alloy A (Aluminum),75,1167.75,CUST-1018,Southern,Automotive,PROD-001
2023-05-09,Alloy A (Aluminum),86,1304.62,CUST-1029,Midwestern,Electronics,PROD-011
2023-05-09,Alloy A (Aluminum),95,1433.55,CUST-1003,Midwestern,Electronics,PROD-001
2023-05-09,Alloy A (Aluminum),436,6579.24,CUST-1057,Southern,Aerospace,PROD-011
2023-05-09,Alloy C (Copper),58,1214.52,CUST-1072,Northeastern,Construction,PROD-013
2023-05-09,Alloy D (Titanium),522,22999.32,CUST-1076,Midwestern,Aerospace,PROD-019
2023-05-09,Alloy B (Steel),85,742.05,CUST-1066,Southern,Marine,PROD-012
2023-05-09,Alloy E (Nickel),146,4540.6,CUST-1036,Midwestern,Electronics,PROD-010
2023-05-09,Alloy C (Copper),326,7520.82,CUST-1077,Southern,Electronics,PROD-003
2023-05-09,Alloy E (Nickel),59,1778.26,CUST-1078,Northeastern,Electronics,PROD-020
2023-05-09,Alloy C (Copper),163,3444.19,CUST-1053,Midwestern,Construction,PROD-003
2023-05-09,Alloy B (Steel),337,2780.25,CUST-1026,Western,Construction,PROD-017
2023-05-09,Alloy A (Aluminum),90,1386.9,CUST-1036,Western,Aerospace,PROD-016
2023-05-09,Alloy D (Titanium),163,7678.93,CUST-1009,Midwestern,Aerospace,PROD-009
2023-05-09,Alloy C (Copper),88,1860.32,CUST-1038,Western,Electronics,PROD-018
2023-05-09,Alloy B (Steel),271,2262.85,CUST-1007,Midwestern,Automotive,PROD-007
2023-05-09,Alloy D (Titanium),572,24984.96,CUST-1052,Southern,Marine,PROD-004
2023-05-09,Alloy A (Aluminum),174,2714.4,CUST-1032,Northeastern,Electronics,PROD-001
2023-05-09,Alloy A (Aluminum),323,4657.66,CUST-1014,Southern,Electronics,PROD-011
2023-05-09,Alloy E (Nickel),71,2170.47,CUST-1078,Western,Aerospace,PROD-015
2023-05-09,Alloy B (Steel),242,2037.64,CUST-1071,Northeastern,Construction,PROD-002
2023-05-09,Alloy E (Nickel),235,6960.7,CUST-1041,Southern,Chemical,PROD-005
2023-05-09,Alloy D (Titanium),153,6820.74,CUST-1041,Northeastern,Aerospace,PROD-019
2023-05-09,Alloy C (Copper),283,6121.29,CUST-1062,Midwestern,Construction,PROD-013
2023-05-09,Alloy C (Copper),65,1386.45,CUST-1045,Southern,Electronics,PROD-013
2023-05-09,Alloy B (Steel),67,562.13,CUST-1012,Western,Automotive,PROD-017
2023-05-10,Alloy A (Aluminum),246,3640.8,CUST-1028,Western,Electronics,PROD-011
2023-05-10,Alloy D (Titanium),126,5576.76,CUST-1058,Western,Marine,PROD-004
2023-05-10,Alloy A (Aluminum),188,2757.96,CUST-1035,Northeastern,Electronics,PROD-001
2023-05-10,Alloy D (Titanium),62,2756.52,CUST-1068,Western,Aerospace,PROD-004
2023-05-10,Alloy D (Titanium),194,8856.1,CUST-1018,Midwestern,Aerospace,PROD-004
2023-05-10,Alloy E (Nickel),65,1879.15,CUST-1079,Western,Chemical,PROD-010
2023-05-10,Alloy E (Nickel),142,4163.44,CUST-1055,Western,Electronics,PROD-015
2023-05-10,Alloy E (Nickel),88,2764.96,CUST-1047,Southern,Chemical,PROD-010
2023-05-10,Alloy D (Titanium),71,3248.96,CUST-1047,Southern,Aerospace,PROD-019
2023-05-10,Alloy E (Nickel),304,9208.16,CUST-1024,Northeastern,Electronics,PROD-010
2023-05-10,Alloy A (Aluminum),414,5998.86,CUST-1041,Northeastern,Aerospace,PROD-016
2023-05-10,Alloy B (Steel),231,1903.44,CUST-1063,Western,Automotive,PROD-012
2023-05-10,Alloy D (Titanium),142,6702.4,CUST-1029,Western,Aerospace,PROD-014
2023-05-10,Alloy D (Titanium),364,15615.6,CUST-1062,Southern,Marine,PROD-009
2023-05-10,Alloy D (Titanium),363,16658.07,CUST-1001,Northeastern,Aerospace,PROD-009
2023-05-10,Alloy D (Titanium),472,21693.12,CUST-1006,Southern,Aerospace,PROD-019
2023-05-10,Alloy B (Steel),108,945.0,CUST-1005,Midwestern,Construction,PROD-007
2023-05-10,Alloy E (Nickel),181,5265.29,CUST-1016,Northeastern,Chemical,PROD-015
2023-05-10,Alloy C (Copper),80,1760.0,CUST-1026,Western,Electronics,PROD-018
2023-05-10,Alloy E (Nickel),528,15549.6,CUST-1005,Northeastern,Electronics,PROD-020
2023-05-10,Alloy A (Aluminum),496,7648.32,CUST-1053,Western,Automotive,PROD-001
2023-05-10,Alloy E (Nickel),295,8740.85,CUST-1079,Midwestern,Chemical,PROD-020
2023-05-10,Alloy A (Aluminum),236,3488.08,CUST-1028,Western,Automotive,PROD-006
2023-05-10,Alloy E (Nickel),379,11847.54,CUST-1058,Western,Electronics,PROD-010
2023-05-10,Alloy A (Aluminum),288,4403.52,CUST-1058,Western,Automotive,PROD-011
2023-05-10,Alloy D (Titanium),328,14625.52,CUST-1043,Southern,Marine,PROD-014
2023-05-10,Alloy D (Titanium),320,14976.0,CUST-1063,Southern,Aerospace,PROD-019
2023-05-11,Alloy D (Titanium),220,10375.2,CUST-1048,Northeastern,Marine,PROD-004
2023-05-11,Alloy A (Aluminum),94,1471.1,CUST-1075,Southern,Automotive,PROD-001
2023-05-11,Alloy C (Copper),87,1833.09,CUST-1012,Midwestern,Construction,PROD-013
2023-05-11,Alloy E (Nickel),255,7433.25,CUST-1018,Southern,Electronics,PROD-010
2023-05-11,Alloy C (Copper),64,1393.92,CUST-1003,Northeastern,Electronics,PROD-008
2023-05-11,Alloy B (Steel),423,3527.82,CUST-1001,Midwestern,Automotive,PROD-007
2023-05-11,Alloy A (Aluminum),114,1679.22,CUST-1007,Southern,Electronics,PROD-001
2023-05-11,Alloy E (Nickel),254,7713.98,CUST-1045,Northeastern,Chemical,PROD-010
2023-05-11,Alloy B (Steel),227,1934.04,CUST-1048,Southern,Construction,PROD-012
2023-05-11,Alloy A (Aluminum),239,3489.4,CUST-1075,Western,Automotive,PROD-016
2023-05-11,Alloy C (Copper),259,5817.14,CUST-1036,Midwestern,Construction,PROD-018
2023-05-11,Alloy E (Nickel),143,4257.11,CUST-1079,Western,Aerospace,PROD-015
2023-05-11,Alloy D (Titanium),224,10261.44,CUST-1029,Midwestern,Aerospace,PROD-014
2023-05-11,Alloy C (Copper),395,8646.55,CUST-1014,Midwestern,Electronics,PROD-008
2023-05-11,Alloy C (Copper),114,2440.74,CUST-1018,Southern,Electronics,PROD-008
2023-05-12,Alloy C (Copper),168,3580.08,CUST-1049,Northeastern,Electronics,PROD-018
2023-05-12,Alloy E (Nickel),257,7730.56,CUST-1012,Western,Chemical,PROD-015
2023-05-12,Alloy E (Nickel),217,6188.84,CUST-1047,Western,Aerospace,PROD-010
2023-05-12,Alloy C (Copper),458,10369.12,CUST-1053,Midwestern,Construction,PROD-008
2023-05-12,Alloy C (Copper),768,17495.04,CUST-1015,Midwestern,Electronics,PROD-018
2023-05-12,Alloy D (Titanium),65,2996.5,CUST-1061,Northeastern,Marine,PROD-014
2023-05-12,Alloy B (Steel),161,1328.25,CUST-1048,Northeastern,Construction,PROD-007
2023-05-12,Alloy A (Aluminum),187,2831.18,CUST-1005,Northeastern,Electronics,PROD-016
2023-05-12,Alloy C (Copper),233,4995.52,CUST-1029,Western,Electronics,PROD-003
2023-05-12,Alloy B (Steel),142,1239.66,CUST-1058,Northeastern,Automotive,PROD-002
2023-05-12,Alloy D (Titanium),242,11265.1,CUST-1046,Midwestern,Marine,PROD-019
2023-05-12,Alloy E (Nickel),311,9302.01,CUST-1074,Western,Aerospace,PROD-015
2023-05-12,Alloy C (Copper),610,13670.1,CUST-1063,Western,Electronics,PROD-013
2023-05-12,Alloy E (Nickel),101,3157.26,CUST-1073,Southern,Aerospace,PROD-015
2023-05-12,Alloy C (Copper),266,5769.54,CUST-1003,Midwestern,Electronics,PROD-008
